0 5093.328788 375.148198
1 1180.387752 2098.992555
2 2840.648713 2526.880153
3 4244.953586 1315.219304
4 2645.769979 3740.898055
5 504.158416 2304.169123
6 4582.062290 2196.681594
7 5233.043645 1056.183059
8 2676.935984 2147.765629
9 4441.652807 2469.563602
10 3660.190055 277.074426
11 1025.914329 621.494862
12 2660.137011 2542.536114
13 1719.394232 2555.189332
14 2460.246023 1670.780561
15 4873.965017 1397.438414
16 2271.600101 3777.367195
17 3616.560213 1818.313331
18 1527.201029 98.016190
19 3254.711484 598.061372
20 4491.403050 341.856633
21 1432.937338 289.806548
22 4888.635878 1637.581974
23 4557.084093 1128.359279
24 3926.774862 1293.682184
25 860.322380 1612.790767
26 3480.229135 3064.960052
27 2996.260320 593.920011
28 1139.414122 1097.075659
29 3791.193442 1761.417863
30 594.654198 3590.287063
31 3216.381391 429.578096
32 4460.661940 100.946598
33 215.210245 2119.227840
34 842.706407 3274.668524
35 2312.149445 2742.146174
36 1637.156990 1197.028495
37 2081.617841 3247.673399
38 1855.308153 537.497716
39 648.904051 1111.594254
40 2861.831921 2353.071127
41 4844.802608 436.462234
42 2047.542570 2122.834217
43 1479.794910 788.884179
44 910.744427 914.674966
45 4064.508882 2700.974767
46 409.931197 2097.953592
47 1857.206026 2184.438459
48 3978.209834 67.028299
49 3821.083756 2279.734500
50 4705.157642 3638.250129
51 1004.892918 2785.585047
52 930.524473 1984.197985
53 551.298762 927.660008
54 2341.118410 1870.427623
55 5334.623462 439.582720
56 3638.326935 3110.794515
57 2031.349740 3711.045881
58 994.594576 1353.912366
59 634.059218 3402.983290
60 3929.845936 316.936146
61 1273.880057 2973.278397
62 2435.192454 1388.321072
63 2175.989833 2380.550890
64 4659.141704 2844.976826
65 3856.486782 2720.650842
66 673.109004 539.255015
67 3180.306290 2832.888039
68 3546.895966 1421.724977
69 2148.129850 874.332052
70 31.413985 3646.229073
71 3528.464845 2524.324933
72 2642.847330 3464.671295
73 3239.815547 3054.165055
74 4412.813381 1827.682513
75 1863.764576 1276.514764
76 2854.385224 3732.492860
77 917.073077 2978.241146
78 3925.999169 3797.157535
79 4314.077275 2593.018745

0 651.114767 537.288774
1 3241.811389 3610.658130
2 3444.197254 2513.829473
3 1957.721298 454.855880
4 448.769304 2277.586450
5 5001.905464 3784.296540
6 1498.065509 3320.382883
7 4240.638151 1169.102090
8 823.829986 1164.711941
9 4324.905015 873.255897
10 2468.346933 19.194784
11 4026.289353 3484.185877
12 4020.072360 1539.623573
13 346.819415 2783.261177
14 2431.497959 998.872872
15 3551.762801 108.939498
16 183.858172 2451.522932
17 2829.556757 135.707393
18 1424.184699 859.765951
19 3155.666040 2312.567497
20 5026.174717 2113.596385
21 2159.219675 3495.475915
22 4178.023463 2156.444475
23 2861.853899 927.771433
24 1243.069838 3611.426040
25 5409.349844 9.377206
26 514.862245 3799.935118
27 4530.768871 702.377680
28 797.028397 1943.557312
29 603.249606 2099.831290
30 5208.326414 74.462383
31 423.486759 3615.680433
32 1501.282178 74.404246
33 3213.089517 3839.447808
34 4668.471596 948.823910
35 1597.428550 3097.391227
36 5151.596336 2221.444295
37 481.130315 175.607704
38 1070.450543 790.759195
39 3588.425933 3652.400176
40 1798.799624 918.942737
41 4217.364034 514.115909
42 4826.599627 3106.517924
43 2707.532085 3441.894397
44 3769.441598 1996.994071
45 1197.724848 3790.993440
46 5416.031501 294.779674
47 1867.692795 2510.985513
48 681.042589 1431.826324
49 4131.944914 2551.713044
50 1019.361019 2793.484993
51 4413.674206 1127.592906
52 3508.637056 532.408931
53 4247.090003 3340.630178
54 2699.439802 2842.189061
55 1543.595308 263.288779
56 4514.301768 2436.609575
57 1095.832952 3221.538310
58 4540.209044 3755.946882
59 4050.256889 3779.867201
60 695.176035 3124.355468
61 3628.542700 747.572554
62 1053.865961 3559.071038
63 3078.083352 3202.433150
64 3662.086694 997.578567
65 83.596712 3796.367450
66 897.537604 503.542941
67 3787.040034 179.534204
68 2319.284386 2417.930703
69 4344.159786 2994.352672
70 4167.994296 2928.214208
71 4724.021562 245.353254
72 2135.541703 1264.165771
73 1622.921035 2002.718794
74 1424.142945 3888.816145
75 1470.702498 2854.460978
76 4005.338264 73.773745
77 2659.914106 1286.796037
78 2663.431254 1850.454767
79 1413.975723 2608.136805

0 3917.306966 417.529236
1 1725.984593 3547.001357
2 3001.058656 2522.916183
3 3638.828856 1086.563439
4 1961.779061 3353.728999
5 1695.003458 3753.561791
6 5229.700923 1278.452263
7 991.852760 3218.053766
8 2190.350635 1892.600012
9 3917.153094 16.697237
10 3344.159007 208.884720
11 1819.189558 1379.231544
12 3579.799215 2276.490886
13 773.576652 2614.176974
14 2452.009043 1492.552653
15 4527.378262 922.127225
16 2735.752916 2075.480123
17 3409.061535 1012.165381
18 1499.898317 299.678132
19 3357.436736 484.123288
20 5230.681845 1937.300922
21 1625.579102 2023.138833
22 4700.905777 1775.002991
23 4112.550297 1075.553106
24 3219.366031 1906.593296
25 2063.909268 1135.530268
26 2652.907119 3351.084800
27 2297.942071 3682.526980
28 1048.840183 1321.182961
29 2948.709868 1850.448687
30 1813.834758 372.816561
31 2213.422965 1272.614921
32 3678.146541 94.457807
33 1007.274222 2923.066054
34 1854.275492 2659.125868
35 2122.698758 2835.888654
36 3851.220311 2466.722514
37 1659.874095 457.142107
38 1260.020329 1199.112967
39 1425.020133 1784.198598
40 3092.586591 3734.610024
41 4678.143047 457.251397
42 2782.943719 2383.498007
43 4750.687170 922.216949
44 1667.842143 1201.271486
45 3303.570880 3231.681499
46 4966.628802 355.654738
47 1859.906655 2270.324473
48 3115.652056 421.858454
49 3871.502125 3634.389974
50 88.677399 3287.035803
51 2977.350436 2348.522250
52 3146.342542 150.794631
53 3114.928206 1464.484315
54 2436.950472 2126.756561
55 4331.255547 391.346835
56 3871.281345 2935.260378
57 555.380872 3211.195257
58 3700.626072 3222.526148
59 1533.760522 3770.845460
60 3074.969134 1056.953183
61 1718.045864 3072.608755
62 1319.071541 3795.861124
63 849.889966 2220.575087
64 434.558637 148.094691
65 2854.814120 3007.191111
66 732.818378 533.298406
